image_file, comment_number,caption,id
1164765687.jpg, 0, A man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals .,520
1164765687.jpg, 1, A man playing with his dog on the blanket on the floor .,520
1164765687.jpg, 2, A man in a red shirt is giving toys to a small dog .,520
1164765687.jpg, 3, A man playing with a black dog on a white blanket .,520
1164765687.jpg, 4, A man is playing tug-of-war with his dog .,520
116482438.jpg, 0, An elderly woman sits in a chair with a book and smiles at the pretty flowers in her room .,521
116482438.jpg, 1, An elderly woman sitting in a rocking chair with a blanket and book in her lap .,521
116482438.jpg, 2, An older lady is sitting on a flower chair reading a book .,521
116482438.jpg, 3, Old lady sitting in a room full of flowers .,521
116482438.jpg, 4, A grandmother sitting in her room .,521
1165334998.jpg, 0," At a martial arts demonstration , a few men in white uniforms stand atop one another , doing stunts .",522
1165334998.jpg, 1, 5 athletes wearing white tops and white bottoms are doing a routine for an audience .,522
1165334998.jpg, 2, A five-person acrobatics troop performs a routine while spectators look on .,522
1165334998.jpg, 3, What people in white uniforms are doing a martial arts demonstration .,522
1165334998.jpg, 4," A crow watches as five people with "" Yong In Univ. "" outfits perform .",522
116569042.jpg, 0, Construction workers standing on top of a piece of machinery .,523
116569042.jpg, 1, Two Rubbish men standing on they’re truck loading trash .,523
116569042.jpg, 2, A blurry picture of a man in a blue shirt and hard hat .,523
116569042.jpg, 3, A man in a white hat stands on top of a truck .,523
116569042.jpg, 4, Two people are on top of the bed of a truck .,523
116569046.jpg, 0, Two men in hard hats on the roof of a building that is under construction .,524
116569046.jpg, 1, Two men on a construction site with a one way sign in the foreground,524
116569046.jpg, 2, Construction workers standing outside looking at wires above them .,524
116569046.jpg, 3, Two people with hard hats on standing on a brick wall .,524
116569046.jpg, 4, Two construction workers on a bridge,524
116626604.jpg, 0, A boy in a blue shirt smiles as he sits with his red stuffed animal .,525
116626604.jpg, 1, A child smiles while playing with his life-size elmo toy .,525
116626604.jpg, 2, A happy young boy sits in a chair with a large Elmo doll .,525
116626604.jpg, 3, A kid laughing as he is sitting next to a big Elmo .,525
116626604.jpg, 4, A little boy sitting with a large Elmo doll .,525
116664780.jpg, 0, A young child in a striped sweatshirt brushes the hair of a younger child .,526
116664780.jpg, 1, A small boy is brushing a baby 's hair who has a blank facial expression .,526
116664780.jpg, 2, A boy is combing a baby 's hair with a brush .,526
116664780.jpg, 3, A child is brushing an infant 's hair .,526
116664780.jpg, 4, Young boy brushing a baby 's hair .,526
1167144956.jpg, 0, A young man demonstrating his prowess in the martial arts for his girlfriend as she sits on a concrete wall that is part of a general seating area .,527
1167144956.jpg, 1, Young man showing off by performing a karate move for surprised girl .,527
1167144956.jpg, 2, A young man is performing gymnastics to impress a young woman .,527
1167144956.jpg, 3, Showing one how to do a jump withe being watched .,527
1167144956.jpg, 4, A man practicing karate moves in the air .,527
116734115.jpg, 0, man in dimly lit kitten cutting on the counter next to stove,528
116734115.jpg, 1, Man slices food next to a gas oven in a dimly lit kitchen .,528
116734115.jpg, 2, A man fixes food in his dark kitchen .,528
116734115.jpg, 3, A man is chopping beside a stove .,528
116734115.jpg, 4, A man eating in a messy kitchen .,528
1167662968.jpg, 0, closeup picture of a man with a nose ring and a brown shirt,529
1167662968.jpg, 1, A teenage boy has a silver ring protruding from his nose .,529
1167662968.jpg, 2, Young man with a nose ring and a hat .,529
1167662968.jpg, 3, A man in a red cap with a nose ring .,529
1167662968.jpg, 4, A guy with a nose piercing .,529
1167669558.jpg, 0, The man in the yellow t-shirt is pulling a large grin on his face .,530
1167669558.jpg, 1, a man wearing a yellow shirt with a dramatic look on his face,530
1167669558.jpg, 2," There is a man , wearing a yellow shirt , and grimacing .",530
1167669558.jpg, 3, This man is smiling very big at the camera .,530
1167669558.jpg, 4, A man in yellow grimaces .,530
11678931.jpg, 0, A boy with a brown shirt is holding onto a person with a white shirt around a spray of water .,531
11678931.jpg, 1, A group of young people are playing in a fountain of water .,531
11678931.jpg, 2, Friends having fun playing in the water geyser .,531
11678931.jpg, 3, Several people are playing in the fountains .,531
11678931.jpg, 4, People playing in a street fountain .,531
1167908324.jpg, 0, a man standing in a bar with a neon beer sign hanging on the wall,532
1167908324.jpg, 1, A man stands next to three video game machines and a beer sign .,532
1167908324.jpg, 2, A man stands next to a bank of computer gambling machines .,532
1167908324.jpg, 3, A man is standing by a group of video games in a bar .,532
1167908324.jpg, 4, A man stands next to three video machines .,532
116862076.jpg, 0, Woman with rolled up jeans throwing a frisbee on the beach .,533
116862076.jpg, 1, A woman is throwing a frisbee on the beach .,533
116862076.jpg, 2, A woman on the beach throwing a frisbee .,533
116862076.jpg, 3, A woman throwing a Frisbee on a beach .,533
116862076.jpg, 4, A woman is throwing a frisbee on the beach .,533
1169307342.jpg, 0, A big brown dog plays with a smaller gray dog on the grass .,534
1169307342.jpg, 1, The dark brown dog is playing with the light brown dog .,534
1169307342.jpg, 2, Two dogs running and playing rough in the grass .,534
1169307342.jpg, 3, Two brown dogs are running through the grass .,534
1169307342.jpg, 4, Two brown dogs run side by side .,534
116976749.jpg, 0, Metal worker in protective gear and welding face mask works on weld .,535
116976749.jpg, 1, A person wearing something gray while fixing a yellow and gray wall .,535
116976749.jpg, 2, A man with a blowtorch is doing repair work on a wall .,535
116976749.jpg, 3, A guy wearing protective gear is welding a steel beam .,535
116976749.jpg, 4, Man using a sander to remove rust of metal .,535
1170586898.jpg, 0," Three men , each wearing a white shirt and orange shorts , build a sand castle while another man , wearing the same clothing , looks on .",536
1170586898.jpg, 1," man in orange shorts builds a sand castle , combining multiple pictures into one resulting in four copies of him .",536
1170586898.jpg, 2, Several men dressed in white and red and building sand castles at the beach .,536
1170586898.jpg, 3, Men build castle-like sculptures out of dark sand by the shore .,536
1170586898.jpg, 4, Men building a sand castle in shallow water .,536
1172514641.jpg, 0, Two people are standing on the slopes of a mountain and they have a dog with them .,537
1172514641.jpg, 1," A man , his little son and their dog going for a walk in the mountains .",537
1172514641.jpg, 2, Two men and a white dog stand in a meadow near a steep hill .,537
1172514641.jpg, 3, Two men and a dog are standing among rolling green hills .,537
1172514641.jpg, 4, A father and son are enjoying wide open fields .,537
117430422.jpg, 0, A group of people walk on the sidewalk outside of an AMC movie theater .,538
117430422.jpg, 1, A group of people walking on a street in front of an AMC building .,538
117430422.jpg, 2, A man in a white shirt and another man in a green pant walking .,538
117430422.jpg, 3, There are people walking on the sidewalk on a beautiful day .,538
117430422.jpg, 4, Men and women walking down the sidewalk .,538
1174525839.jpg, 0, A girl in blue is jumping on the shore as small waves approach her .,539
1174525839.jpg, 1," A young , long-haired , girl on the beach , is jumping in the air .",539
1174525839.jpg, 2, A girl leaps into the air while standing by the ocean .,539
1174525839.jpg, 3, The girl is running into the ocean from the shore .,539
1174525839.jpg, 4, The girls is jumping into the air on the beach .,539
1174629344.jpg, 0, A group of different people are walking in all different directions in a city .,540
1174629344.jpg, 1, People in summer clothes are walking on the sidewalk of a large city .,540
1174629344.jpg, 2, A group of people walking a city street in warm weather .,540
1174629344.jpg, 3, Busy intersection in the summer time in a city,540
1174629344.jpg, 4, A crowd of people walk down a busy sidewalk .,540
117478651.jpg, 0, Closeup of man with glasses blowing a bubble gum bubble in a dimly lit room with a faint ceiling light in the background .,541
117478651.jpg, 1, A balding man with glasses is blowing a bubble gum bubble in a dimly lit room .,541
117478651.jpg, 2, A man wearing glasses is blowing a bubble out of bubble gum in a house .,541
117478651.jpg, 3, A white male wearing glasses is blowing a bubble in a house .,541
117478651.jpg, 4, A man in glasses is blowing a bubble with bubble gum .,541
1175268298.jpg, 0, A young student receives fencing instruction from his kneeling teacher while a potential opponent and a woman gaze behind them .,542
1175268298.jpg, 1, A young boy holds a sword and fence with a dummy holding a similar thin sword .,542
1175268298.jpg, 2, An adult shows a young child a fencing outfit which is set up on a tree .,542
1175268298.jpg, 3, Young boy fences with a dummy in a wooded setting while others pass by .,542
1175268298.jpg, 4, People enjoying the grand outdoors .,542
1176580356.jpg, 0, The brown and black dog is jumping up to catch a red ball .,543
1176580356.jpg, 1, A brown and black dog is jumping to catch a red ball .,543
1176580356.jpg, 2, A brown and black dog jumps for a red ball .,543
1176580356.jpg, 3, Dog jumps to get orange ball on his head .,543
1176580356.jpg, 4, A big dog catches a ball on his nose,543
1177949654.jpg, 0," One black female and one white female plus three white males , all wearing forms of black , in front of a concrete stair structure with other people sitting on the stairs .",544
1177949654.jpg, 1, Several people are around the steps of a building performing many different activities while wearing white and black clothing .,544
1177949654.jpg, 2, A man and two women wearing all black act out a scene in front of a building with steps .,544
